,date,airport_code,airport_name,latitude,longitude,wind_speed
646,2013-01-05,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,2.3
647,2013-01-12,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,5.5
648,2013-01-16,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,3.7
649,2013-01-21,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,6.2
650,2013-01-25,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,3.1
651,2013-01-26,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,4.3
652,2013-01-29,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,3.6
653,2013-10-05,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,2.2
654,2013-10-13,MDW,Chicago Midway International Airport,41.785999,-87.752403,2.8
655,2013-10-17,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.4
656,2013-10-17,MCI,Kansas City International Airport,39.2976,-94.713898,3.6
657,2013-10-19,TPA,Tampa International Airport,27.975500106811523,-82.533203125,2.1
658,2013-10-19,BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,2.7
659,2013-10-19,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,3.1
660,2013-10-20,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,1.5
661,2013-10-23,LAS,McCarran International Airport,36.08010101,-115.1520004,3.0
662,2013-10-23,MCI,Kansas City International Airport,39.2976,-94.713898,2.1
663,2013-10-24,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,3.5
664,2013-10-25,SAT,San Antonio International Airport,29.533701,-98.469803,3.2
665,2013-10-28,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,1.7
666,2013-10-30,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,1.9
667,2013-10-30,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.1
668,2013-11-01,STL,St Louis Lambert International Airport,38.748697,-90.370003,5.1
669,2013-11-01,IND,Indianapolis International Airport,39.7173,-86.294403,6.4
670,2013-11-04,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,4.1
671,2013-11-06,OMA,Eppley Airfield,41.3032,-95.894096,4.6
672,2013-11-06,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,3.2
673,2013-11-08,SAT,San Antonio International Airport,29.533701,-98.469803,2.4
674,2013-11-08,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,3.4
675,2013-11-12,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,3.2
676,2013-11-13,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,5.5
677,2013-11-19,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,3.0
678,2013-11-20,BUR,Bob Hope Airport,34.197703,-118.356378,2.2
679,2013-11-21,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,6.8
680,2013-11-22,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,3.9
681,2013-11-23,ROC,Greater Rochester International Airport,43.1189,-77.672401,6.6
682,2013-11-26,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.5
683,2013-12-03,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,2.8
684,2013-12-04,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,1.9
685,2013-12-09,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,2.9
686,2013-12-11,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,3.3
687,2013-12-13,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,5.8
688,2013-12-13,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,3.2
689,2013-12-16,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,4.2
690,2013-12-18,OMA,Eppley Airfield,41.3032,-95.894096,3.6
691,2013-12-28,BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,2.4
692,2013-12-29,HOU,William P Hobby Airport,29.64539909,-95.27890015,1.5
693,2013-12-30,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,4.1
694,2013-02-04,PWM,Portland International Jetport,43.646198,-70.309303,5.9
695,2013-02-04,SAN,San Diego International Airport,32.7336006165,-117.190002441,1.7
696,2013-02-05,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,1.9
697,2013-02-05,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,1.7
698,2013-02-07,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,3.8
699,2013-02-08,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,2.8
700,2013-02-10,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,5.5
701,2013-02-15,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,3.7
702,2013-02-16,CHS,Charleston International Airport,32.898602,-80.040497,3.8
703,2013-02-16,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,4.3
704,2013-02-17,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,8.8
705,2013-02-19,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,4.4
706,2013-02-20,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,5.4
707,2013-02-21,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,3.9
708,2013-02-20,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,6.5
709,2013-02-23,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,5.6
710,2013-02-23,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,2.1
711,2013-02-27,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.6
712,2013-03-01,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,6.4
713,2013-03-01,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,4.4
714,2013-03-02,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,4.5
715,2013-03-03,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,7.2
716,2013-03-06,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,9.8
717,2013-03-07,CHO,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,3.9
718,2013-03-16,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,3.2
719,2013-03-18,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,6.5
720,2013-03-20,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,3.6
721,2013-03-21,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,5.6
722,2013-03-23,BUR,Bob Hope Airport,34.197703,-118.356378,2.1
723,2013-03-26,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,3.3
724,2013-03-29,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,2.7
725,2013-03-31,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,2.7
726,2013-04-01,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,5.7
727,2013-04-04,IAD,Washington Dulles International Airport,38.9445,-77.455803,2.4
728,2013-04-06,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,5.0
729,2013-04-07,SAT,San Antonio International Airport,29.533701,-98.469803,5.1
730,2013-04-11,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,3.8
731,2013-04-16,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,4.9
732,2013-04-20,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,5.4
733,2013-04-21,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,3.9
734,2013-04-21,ROC,Greater Rochester International Airport,43.1189,-77.672401,2.6
735,2013-01-01,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.6
736,2013-01-10,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.1
737,2013-01-10,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,3.3
738,2013-01-11,LAX,Los Angeles International Airport,33.942501,-118.407997,3.9
739,2013-01-11,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,4.7
740,2013-01-12,SAT,San Antonio International Airport,29.533701,-98.469803,3.9
741,2013-01-13,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,5.0
742,2013-01-15,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,4.5
743,2013-01-18,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4.1
744,2013-01-19,PSP,Palm Springs International Airport,33.8297,-116.507004,1.8
745,2013-01-24,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,3.6
746,2013-01-30,SLC,Salt Lake City International Airport,40.785749,-111.979746,4.0
747,2013-01-31,IAD,Washington Dulles International Airport,38.9445,-77.455803,7.6
748,2013-10-02,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,2.2
749,2013-10-03,SAT,San Antonio International Airport,29.533701,-98.469803,5.0
750,2013-10-04,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,3.0
751,2013-10-04,SAT,San Antonio International Airport,29.533701,-98.469803,4.8
752,2013-10-10,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,4.4
753,2013-10-15,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,2.5
754,2013-10-15,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,2.1
755,2013-10-16,IND,Indianapolis International Airport,39.7173,-86.294403,4.1
756,2013-10-17,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.1
757,2013-10-22,MDW,Chicago Midway International Airport,41.785999,-87.752403,2.5
758,2013-10-22,TPA,Tampa International Airport,27.975500106811523,-82.533203125,2.8
759,2013-10-23,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,3.2
760,2013-10-25,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,2.2
761,2013-10-27,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,2.9
762,2013-10-29,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,2.9
763,2013-11-01,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,3.7
764,2013-11-01,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,5.8
765,2013-11-02,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,2.5
766,2013-11-06,BOS,Logan International Airport,42.3643,-71.005203,4.7
767,2013-11-07,PDX,Portland International Airport,45.58869934,-122.5979996,5.9
768,2013-11-06,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,5.2
769,2013-11-16,AVL,Asheville Regional Airport,35.436199,-82.541801,1.7
770,2013-11-17,AVL,Asheville Regional Airport,35.436199,-82.541801,2.4
771,2013-11-18,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,2.3
772,2013-11-19,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,2.8
773,2013-11-23,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,2.0
774,2013-11-25,LAX,Los Angeles International Airport,33.942501,-118.407997,2.4
775,2013-11-25,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,5.8
776,2013-11-27,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,7.1
777,2013-11-27,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,6.6
778,2013-11-28,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,4.2
779,2013-12-01,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,2.4
780,2013-12-02,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,1.2
781,2013-12-05,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4.4
782,2013-12-11,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,3.5
783,2013-12-12,BOS,Logan International Airport,42.3643,-71.005203,5.2
784,2013-12-12,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,3.2
785,2013-12-15,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,7.4
786,2013-12-18,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,1.9
787,2013-12-22,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,5.6
788,2013-12-23,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,4.5
789,2013-12-24,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,4.4
790,2013-12-26,LAX,Los Angeles International Airport,33.942501,-118.407997,1.9
791,2013-12-29,BOS,Logan International Airport,42.3643,-71.005203,3.5
792,2014-01-01,DEN,Denver International Airport,39.861698150635,-104.672996521,4.4
793,2013-02-05,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.0
794,2013-02-07,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,4.5
795,2013-02-10,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,2.9
796,2013-02-11,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.7
797,2013-02-15,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,3.4
798,2013-02-22,STL,St Louis Lambert International Airport,38.748697,-90.370003,4.1
799,2013-02-23,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,4.7
800,2013-02-23,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.5
801,2013-02-25,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.9
802,2013-03-01,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,2.4
803,2013-03-01,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,4.3
804,2013-03-02,IAD,Washington Dulles International Airport,38.9445,-77.455803,3.8
805,2013-03-07,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,5.3
806,2013-03-13,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4.1
807,2013-03-13,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,4.5
808,2013-03-13,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,3.2
809,2013-03-16,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,2.5
810,2013-03-18,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.3
811,2013-03-20,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,6.9
812,2013-03-24,CHS,Charleston International Airport,32.898602,-80.040497,4.5
813,2013-03-27,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,6.7
814,2013-03-27,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,5.5
815,2013-03-28,OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841797,6.5
816,2013-03-29,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,2.1
817,2013-03-30,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,3.6
818,2013-04-01,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,4.8
819,2013-04-04,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,3.6
820,2013-04-04,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,4.7
821,2013-04-06,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.5
822,2013-04-07,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,7.3
823,2013-04-09,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,6.5
824,2013-04-11,MCI,Kansas City International Airport,39.2976,-94.713898,5.7
825,2013-04-12,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,3.5
826,2013-04-14,BOS,Logan International Airport,42.3643,-71.005203,4.5
827,2013-04-20,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,8.8
828,2013-04-20,SLC,Salt Lake City International Airport,40.785749,-111.979746,2.7
829,2013-04-22,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.6
830,2013-01-06,SFO,San Francisco International Airport,37.61899948120117,-122.375,3.4
831,2013-01-12,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,3.2
832,2013-01-16,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,5.9
833,2013-01-17,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,4.5
834,2013-01-19,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,3.6
835,2013-01-20,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,3.6
836,2013-01-23,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,3.3
837,2013-01-26,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,3.5
838,2013-10-02,DEN,Denver International Airport,39.861698150635,-104.672996521,3.3
839,2013-10-02,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,2.4
840,2013-10-03,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,6.4
841,2013-10-04,ACK,Nantucket Memorial Airport,41.25310135,-70.06020355,2.6
842,2013-10-05,SLC,Salt Lake City International Airport,40.785749,-111.979746,2.3
843,2013-10-06,ROC,Greater Rochester International Airport,43.1189,-77.672401,2.7
844,2013-10-08,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,2.5
845,2013-10-10,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,3.8
846,2013-10-10,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,2.5
847,2013-10-12,SLC,Salt Lake City International Airport,40.785749,-111.979746,4.2
848,2013-10-12,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,2.8
849,2013-10-12,ROC,Greater Rochester International Airport,43.1189,-77.672401,2.1
850,2013-10-12,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,1.6
851,2013-10-17,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,2.1
852,2013-10-21,DEN,Denver International Airport,39.861698150635,-104.672996521,3.0
853,2013-10-21,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,2.0
854,2013-10-25,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,1.3
855,2013-11-01,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,8.3
856,2013-11-04,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,3.1
857,2013-11-05,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,7.0
858,2013-11-05,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,8.4
859,2013-11-11,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,4.6
860,2013-11-13,SFO,San Francisco International Airport,37.61899948120117,-122.375,3.5
861,2013-11-13,BUR,Bob Hope Airport,34.197703,-118.356378,2.1
862,2013-11-14,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,6.5
863,2013-11-15,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,2.0
864,2013-11-16,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,1.3
865,2013-11-19,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.6
866,2013-11-22,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,6.5
867,2013-11-23,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,7.8
868,2013-11-25,DEN,Denver International Airport,39.861698150635,-104.672996521,3.9
869,2013-11-25,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.7
870,2013-11-27,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,3.9
871,2013-11-30,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,3.7
872,2013-12-02,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,1.7
873,2013-12-05,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,3.2
874,2013-12-06,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,5.6
875,2013-12-06,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,4.1
876,2013-12-06,PWM,Portland International Jetport,43.646198,-70.309303,1.8
877,2013-12-12,LAX,Los Angeles International Airport,33.942501,-118.407997,2.5
878,2013-12-15,MDW,Chicago Midway International Airport,41.785999,-87.752403,5.2
879,2013-12-15,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,4.8
880,2013-12-26,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,2.3
881,2013-02-15,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,4.4
882,2013-02-16,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,4.7
883,2013-02-19,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.4
884,2013-02-20,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,1.9
885,2013-02-28,IND,Indianapolis International Airport,39.7173,-86.294403,6.2
886,2013-02-28,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,5.6
887,2013-03-02,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,5.8
888,2013-03-02,MCI,Kansas City International Airport,39.2976,-94.713898,2.9
889,2013-03-10,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,4.0
890,2013-03-12,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,3.6
891,2013-03-13,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.2
892,2013-03-13,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,4.4
893,2013-03-16,MTJ,Montrose Regional Airport,38.509799957300004,-107.893997192,4.4
894,2013-03-18,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,4.5
895,2013-03-19,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,4.8
896,2013-03-21,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,3.7
897,2013-03-22,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,3.4
898,2013-03-22,OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841797,6.2
899,2013-03-26,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,5.3
900,2013-03-26,CHO,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,2.4
901,2013-03-27,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,5.4
902,2013-03-28,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,3.1
903,2013-03-30,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,3.8
904,2013-04-01,SJC,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,3.5
905,2013-04-02,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,2.8
906,2013-04-11,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,4.1
907,2013-04-22,ROC,Greater Rochester International Airport,43.1189,-77.672401,4.3
908,2013-01-04,MCI,Kansas City International Airport,39.2976,-94.713898,4.2
909,2013-01-05,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,3.8
910,2013-01-05,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,2.1
911,2013-01-06,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,4.5
912,2013-01-08,DSM,Des Moines International Airport,41.534,-93.663101,4.5
913,2013-01-10,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,3.6
914,2013-01-10,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4.8
915,2013-01-12,BOS,Logan International Airport,42.3643,-71.005203,1.3
916,2013-01-12,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,1.3
917,2013-01-18,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,4.9
918,2013-01-18,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,3.6
919,2013-01-21,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,2.8
920,2013-01-24,IAD,Washington Dulles International Airport,38.9445,-77.455803,4.2
921,2013-01-26,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,1.8
922,2013-01-29,MCI,Kansas City International Airport,39.2976,-94.713898,6.2
923,2013-10-06,SAT,San Antonio International Airport,29.533701,-98.469803,3.7
924,2013-10-13,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,5.6
925,2013-10-17,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,3.3
926,2013-10-20,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,3.5
927,2013-10-24,MSN,Dane County Regional Truax Field,43.1399,-89.337502,3.1
928,2013-10-24,ILM,Wilmington International Airport,34.270599365234375,-77.90260314941406,3.5
929,2013-10-25,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,2.6
930,2013-10-26,MDW,Chicago Midway International Airport,41.785999,-87.752403,6.4
931,2013-10-28,IND,Indianapolis International Airport,39.7173,-86.294403,1.6
932,2013-11-01,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.6
933,2013-11-03,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,3.6
934,2013-11-09,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,1.5
935,2013-11-09,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,7.0
936,2013-11-14,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,2.6
937,2013-11-14,AVL,Asheville Regional Airport,35.436199,-82.541801,1.6
938,2013-11-16,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,2.7
939,2013-11-17,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,2.7
940,2013-11-19,PWM,Portland International Jetport,43.646198,-70.309303,6.7
941,2013-11-19,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,5.6
942,2013-11-20,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,4.2
943,2013-11-22,TUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,7.1
944,2013-11-23,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,4.5
945,2013-11-23,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,4.5
946,2013-11-23,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,2.9
947,2013-11-24,LAS,McCarran International Airport,36.08010101,-115.1520004,2.7
948,2013-12-04,OMA,Eppley Airfield,41.3032,-95.894096,7.7
949,2013-12-06,MDW,Chicago Midway International Airport,41.785999,-87.752403,4.2
950,2013-12-06,BGR,Bangor International Airport,44.80739974975586,-68.8281021118164,2.2
951,2013-12-08,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.7
952,2013-12-08,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,1.3
953,2013-12-09,MSN,Dane County Regional Truax Field,43.1399,-89.337502,3.2
954,2013-12-12,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,4.5
955,2013-12-12,ABQ,Albuquerque International Sunport,35.040199,-106.609001,2.5
956,2013-12-15,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.1
957,2013-12-16,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.0
958,2013-12-18,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,3.6
959,2013-12-20,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,2.6
960,2013-12-22,LAS,McCarran International Airport,36.08010101,-115.1520004,2.3
961,2013-12-25,AVL,Asheville Regional Airport,35.436199,-82.541801,1.6
962,2013-12-28,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,7.1
963,2013-12-28,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,3.2
