date,airport_code,airport_name,latitude,longitude,wind_speed
2013-04-09,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,4.7
2013-11-16,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,4.5
2013-04-07,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,3.1
2013-01-16,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,2.3
2013-11-01,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,11.6
2013-12-04,BOS,Logan International Airport,42.3643,-71.005203,3.3
2013-12-17,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,3.4
2013-11-22,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,4.2
2013-03-18,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,1.9
2013-11-22,LAS,McCarran International Airport,36.08010101,-115.1520004,3.8
2013-03-18,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,3.9
2013-11-16,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,2.4
2013-12-19,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,2.6
2013-11-28,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,4.1
2013-02-14,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,2.2
2013-11-17,ABQ,Albuquerque International Sunport,35.040199,-106.609001,3.7
2013-11-17,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,2.1
2013-10-17,IND,Indianapolis International Airport,39.7173,-86.294403,3.1
2013-03-17,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.5
2013-12-27,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,4.5
2013-03-23,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.6
2013-04-10,BOS,Logan International Airport,42.3643,-71.005203,2.9
2013-08-16,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,1.5
2013-12-07,LAS,McCarran International Airport,36.08010101,-115.1520004,6.4
2013-12-19,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,3.3
2013-10-07,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,4.4
2013-04-11,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.7
2013-11-04,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,3.2
2013-10-23,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,4.1
2013-01-18,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,3.7
2013-10-15,DEN,Denver International Airport,39.861698150635,-104.672996521,2.8
2013-01-28,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,3.6
2013-11-04,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,3.0
2013-10-03,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,3.6
2013-01-15,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.7
2013-10-08,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.7
2013-01-19,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,2.7
2013-03-26,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,4.5
2013-02-15,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,2.5
2013-01-26,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,3.1
2013-10-15,JFK,John F Kennedy International Airport,40.639801,-73.7789,2.6
2013-11-22,LGA,La Guardia Airport,40.777199,-73.872597,3.6
2013-03-01,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.8
2013-03-03,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.6
2013-03-31,LGA,La Guardia Airport,40.777199,-73.872597,4.7
2013-06-17,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.1
2013-11-09,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,3.4
2013-12-09,IAD,Washington Dulles International Airport,38.9445,-77.455803,1.7
2013-01-25,MYR,Myrtle Beach International Airport,33.6796989441,-78.9282989502,4.3
2013-10-13,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,3.0
2013-01-01,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,4.8
2013-02-18,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,5.6
2013-02-23,STL,St Louis Lambert International Airport,38.748697,-90.370003,1.9
2013-04-19,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,8.9
2013-04-20,MCI,Kansas City International Airport,39.2976,-94.713898,4.2
2013-11-27,SLC,Salt Lake City International Airport,40.785749,-111.979746,1.4
2013-02-25,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,2.8
2013-12-27,ABQ,Albuquerque International Sunport,35.040199,-106.609001,3.4
2013-02-13,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4.6
2013-02-22,MCI,Kansas City International Airport,39.2976,-94.713898,4.0
2013-03-04,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,2.3
2013-10-04,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,2.8
2013-02-21,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,5.9
2013-10-12,SAT,San Antonio International Airport,29.533701,-98.469803,4.2
2013-08-04,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.7
2013-09-30,JFK,John F Kennedy International Airport,40.639801,-73.7789,2.8
2013-06-23,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,4.3
2013-02-28,CAE,Columbia Metropolitan Airport,33.93880081176758,-81.11949920654297,5.6
2013-03-31,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,3.2
2013-03-23,SLC,Salt Lake City International Airport,40.785749,-111.979746,3.4
2013-01-29,MSN,Dane County Regional Truax Field,43.1399,-89.337502,3.1
2013-12-29,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,3.3
2013-10-04,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,3.0
2013-02-25,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,4.3
2013-02-08,DTW,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,6.4
2013-03-04,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,2.1
2013-02-21,LGA,La Guardia Airport,40.777199,-73.872597,8.8
2013-03-12,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.5
2013-05-03,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.0
2013-05-06,LGA,La Guardia Airport,40.777199,-73.872597,3.3
2013-07-20,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.3
2013-01-03,RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,1.4
2013-12-04,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,4.3
2013-03-22,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.1
2013-01-23,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,2.1
2013-03-31,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,2.8
2013-01-01,HOU,William P Hobby Airport,29.64539909,-95.27890015,5.6
2013-01-16,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,6.0
2013-10-14,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,2.4
2013-10-28,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,1.4
2013-11-11,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,2.8
2013-10-12,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,3.6
2013-11-03,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,3.0
2013-01-13,JFK,John F Kennedy International Airport,40.639801,-73.7789,2.9
2013-12-14,EWR,Newark Liberty International Airport,40.692501,-74.168701,5.8
2013-02-22,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.2
2013-05-12,EWR,Newark Liberty International Airport,40.692501,-74.168701,6.8
2013-06-15,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.7
2013-09-20,JFK,John F Kennedy International Airport,40.639801,-73.7789,3.7
2013-02-16,DEN,Denver International Airport,39.861698150635,-104.672996521,5.2
2013-04-15,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,4.6
2013-04-11,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,5.6
2013-02-13,CRW,Yeager Airport,38.37310028076172,-81.59320068359375,2.0
2013-12-09,SAT,San Antonio International Airport,29.533701,-98.469803,3.6
2013-12-30,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,1.7
2013-01-01,IAD,Washington Dulles International Airport,38.9445,-77.455803,1.9
2013-01-26,HOU,William P Hobby Airport,29.64539909,-95.27890015,2.5
2013-10-16,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,2.9
2013-11-01,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,5.4
2013-03-21,SFO,San Francisco International Airport,37.61899948120117,-122.375,5.7
2013-04-16,SAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,3.2
2013-05-03,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.0
2013-11-14,CHS,Charleston International Airport,32.898602,-80.040497,2.2
2013-05-05,DSM,Des Moines International Airport,41.534,-93.663101,3.9
2013-12-31,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,1.4
2013-11-21,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,1.6
2013-04-08,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,6.1
2013-04-08,IAD,Washington Dulles International Airport,38.9445,-77.455803,3.6
2013-01-26,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,3.0
2013-11-29,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,1.6
2013-02-13,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,4.5
2013-11-29,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,2.9
2013-11-28,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,2.5
2013-03-29,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,2.4
2013-01-19,PVD,Theodore Francis Green State Airport,41.732601,-71.420403,6.2
2013-12-19,LAX,Los Angeles International Airport,33.942501,-118.407997,3.1
2013-11-22,AVL,Asheville Regional Airport,35.436199,-82.541801,2.2
2013-11-16,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.9
2013-10-14,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,3.0
2013-04-06,MCI,Kansas City International Airport,39.2976,-94.713898,8.3
2013-01-03,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.3
2013-01-12,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.5
2013-06-13,JFK,John F Kennedy International Airport,40.639801,-73.7789,5.7
2013-07-25,LGA,La Guardia Airport,40.777199,-73.872597,6.0
2013-04-19,PWM,Portland International Jetport,43.646198,-70.309303,5.5
2013-10-04,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,2.1
2013-03-25,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,6.4
2013-11-02,RSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,2.9
2013-04-08,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,4.3
2013-11-06,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,4.1
2013-12-17,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,2.1
2013-11-28,SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,4.3
2013-12-31,ALB,Albany International Airport,42.74829864501953,-73.80169677734375,3.0
2013-10-02,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,2.6
2013-10-23,JFK,John F Kennedy International Airport,40.639801,-73.7789,3.7
2013-11-05,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.6
2013-11-23,EWR,Newark Liberty International Airport,40.692501,-74.168701,7.5
2013-03-14,JFK,John F Kennedy International Airport,40.639801,-73.7789,10.1
2013-06-04,LGA,La Guardia Airport,40.777199,-73.872597,5.3
2013-04-02,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,5.8
2013-08-31,IAD,Washington Dulles International Airport,38.9445,-77.455803,3.6
2013-11-06,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,4.7
2013-01-18,OMA,Eppley Airfield,41.3032,-95.894096,4.6
2013-02-27,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,7.0
2013-12-25,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,2.6
2013-12-29,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,4.6
2013-12-12,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,4.6
2013-02-10,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,3.2
2013-03-10,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,5.3
2013-10-21,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.3
2013-12-21,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,4.5
2013-10-19,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,3.1
2013-12-06,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,4.8
2013-02-03,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,2.3
2013-04-12,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,6.0
2013-08-17,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.4
2013-03-25,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,6.2
2013-04-30,SAN,San Diego International Airport,32.7336006165,-117.190002441,4.5
2013-04-30,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,3.4
2013-12-24,PDX,Portland International Airport,45.58869934,-122.5979996,1.5
2013-03-28,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2.6
2013-11-16,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,2.3
2013-01-29,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,5.6
2013-04-12,LAS,McCarran International Airport,36.08010101,-115.1520004,1.8
2013-01-02,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,3.3
2013-10-15,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,3.0
2013-10-05,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,2.9
2013-11-19,JFK,John F Kennedy International Airport,40.639801,-73.7789,9.6
2013-04-27,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.3
2013-05-08,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.2
2013-06-20,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.4
2013-08-08,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.0
2013-02-15,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,3.1
2013-05-22,SNA,John Wayne Airport-Orange County Airport,33.675701,-117.867996,3.2
2013-04-04,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,5.2
2013-01-01,MDW,Chicago Midway International Airport,41.785999,-87.752403,3.6
2013-10-04,TPA,Tampa International Airport,27.975500106811523,-82.533203125,1.8
2013-03-30,SFO,San Francisco International Airport,37.61899948120117,-122.375,3.2
2013-10-23,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,3.6
2013-10-07,MDW,Chicago Midway International Airport,41.785999,-87.752403,4.1
2013-11-13,STL,St Louis Lambert International Airport,38.748697,-90.370003,3.0
2013-10-16,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,4.7
2013-03-07,PDX,Portland International Airport,45.58869934,-122.5979996,2.1
2013-11-26,OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841797,6.7
2013-11-25,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,3.5
2013-02-12,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,3.5
2013-02-15,SFO,San Francisco International Airport,37.61899948120117,-122.375,1.3
2013-04-21,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,4.3
2013-11-14,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,6.1
2013-11-28,DAY,James M Cox Dayton International Airport,39.902400970458984,-84.21939849853516,3.8
2013-02-21,EWR,Newark Liberty International Airport,40.692501,-74.168701,7.6
2013-04-30,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.0
2013-04-26,MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,4.0
2013-07-19,MCI,Kansas City International Airport,39.2976,-94.713898,3.3
2013-10-06,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,2.8
2013-01-18,IND,Indianapolis International Airport,39.7173,-86.294403,4.6
2013-10-11,CHS,Charleston International Airport,32.898602,-80.040497,2.3
2013-04-06,IAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,3.9
2013-12-24,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,4.6
2013-03-03,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,3.1
2013-12-20,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,1.4
2013-12-25,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,3.6
2013-10-07,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,1.4
2013-04-05,ROC,Greater Rochester International Airport,43.1189,-77.672401,5.1
2013-04-29,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.6
2013-09-13,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.9
2013-06-10,IND,Indianapolis International Airport,39.7173,-86.294403,4.8
2013-04-15,SDF,Louisville Muhammad Ali International Airport,38.1744,-85.736,3.9
2013-12-29,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,3.1
2013-10-18,DSM,Des Moines International Airport,41.534,-93.663101,4.7
2013-11-18,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,2.4
2013-10-03,MVY,Martha's Vineyard Airport,41.3931007385,-70.6143035889,2.5
2013-01-08,RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,1.1
2013-01-14,MCI,Kansas City International Airport,39.2976,-94.713898,2.0
2013-12-04,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,1.9
2013-02-04,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.2
2013-12-24,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,1.8
2013-05-07,JFK,John F Kennedy International Airport,40.639801,-73.7789,3.6
2013-11-20,SFO,San Francisco International Airport,37.61899948120117,-122.375,3.4
2013-04-14,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,3.3
2013-02-03,MCI,Kansas City International Airport,39.2976,-94.713898,4.4
2013-04-19,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,2.8
2013-01-01,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,2.6
2013-02-18,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,2.9
2013-10-29,MDW,Chicago Midway International Airport,41.785999,-87.752403,3.3
2013-03-19,XNA,Northwest Arkansas Regional Airport,36.281898,-94.306801,2.9
2013-03-07,PWM,Portland International Jetport,43.646198,-70.309303,7.7
2013-11-24,ROC,Greater Rochester International Airport,43.1189,-77.672401,5.6
2013-02-20,EWR,Newark Liberty International Airport,40.692501,-74.168701,8.8
2013-06-07,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,2.4
2013-06-22,SMF,Sacramento International Airport,38.69540023803711,-121.59100341796875,3.2
2013-09-17,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,4.0
2013-01-23,STL,St Louis Lambert International Airport,38.748697,-90.370003,2.5
2013-10-03,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.2
2013-03-22,PDX,Portland International Airport,45.58869934,-122.5979996,1.8
2013-11-08,OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,1.9
2013-11-26,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,4.4
2013-04-17,ROC,Greater Rochester International Airport,43.1189,-77.672401,2.9
2013-01-16,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,2.2
2013-12-30,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,2.4
2013-12-21,GSO,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,4.6
2013-03-04,CLE,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,2.6
2013-10-28,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,1.2
2013-10-21,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,2.2
2013-12-04,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,1.3
2013-01-07,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,2.4
2013-10-20,BNA,Nashville International Airport,36.1245002746582,-86.6781997680664,1.5
2013-10-27,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,1.6
2013-10-20,DEN,Denver International Airport,39.861698150635,-104.672996521,3.4
2013-03-03,EWR,Newark Liberty International Airport,40.692501,-74.168701,6.6
2013-03-07,LGA,La Guardia Airport,40.777199,-73.872597,7.7
2013-03-23,JFK,John F Kennedy International Airport,40.639801,-73.7789,8.0
2013-07-05,EWR,Newark Liberty International Airport,40.692501,-74.168701,4.7
2013-07-22,JFK,John F Kennedy International Airport,40.639801,-73.7789,3.2
2013-08-30,JFK,John F Kennedy International Airport,40.639801,-73.7789,4.8
2013-04-05,BUF,Buffalo Niagara International Airport,42.94049835,-78.73220062,4.3
2013-12-08,CVG,Cincinnati Northern Kentucky International Airport,39.048801,-84.667801,4.4
2013-04-12,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,5.7
2013-02-15,BUR,Bob Hope Airport,34.197703,-118.356378,2.0
2013-11-08,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,5.7
2013-03-21,GSP,Greenville Spartanburg International Airport,34.895699,-82.218903,2.7
2013-12-10,SFO,San Francisco International Airport,37.61899948120117,-122.375,1.8
2013-03-27,MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,3.0
2013-10-02,BOS,Logan International Airport,42.3643,-71.005203,5.0
2013-11-11,JFK,John F Kennedy International Airport,40.639801,-73.7789,6.1
2013-02-13,EWR,Newark Liberty International Airport,40.692501,-74.168701,1.9
2013-09-22,EWR,Newark Liberty International Airport,40.692501,-74.168701,5.3
2013-03-30,GRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,2.8
2013-02-26,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,2.1
2013-10-19,DSM,Des Moines International Airport,41.534,-93.663101,4.5
2013-11-27,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,3.1
2013-02-01,LAX,Los Angeles International Airport,33.942501,-118.407997,2.0
2013-12-03,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,2.1
2013-12-18,IND,Indianapolis International Airport,39.7173,-86.294403,4.5
2013-03-17,STL,St Louis Lambert International Airport,38.748697,-90.370003,5.1
2013-01-21,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,3.0
2013-10-05,IND,Indianapolis International Airport,39.7173,-86.294403,3.9
2013-04-02,LGA,La Guardia Airport,40.777199,-73.872597,7.3
2013-03-13,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,5.3
2013-03-04,TPA,Tampa International Airport,27.975500106811523,-82.533203125,2.6
2013-11-19,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,3.8
2013-11-11,MKE,General Mitchell International Airport,42.947200775146484,-87.89659881591797,5.2
2013-11-04,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,1.8
2013-10-08,CAK,Akron Canton Regional Airport,40.916099548339844,-81.44219970703125,2.3
2013-04-02,TYS,McGhee Tyson Airport,35.81100082,-83.9940033,2.4
2013-12-04,PDX,Portland International Airport,45.58869934,-122.5979996,3.0
2013-03-24,BUR,Bob Hope Airport,34.197703,-118.356378,2.1
2013-10-23,IND,Indianapolis International Airport,39.7173,-86.294403,5.3
2013-04-04,LAS,McCarran International Airport,36.08010101,-115.1520004,4.3
2013-12-08,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,4.1
2013-01-30,LGA,La Guardia Airport,40.777199,-73.872597,4.3
2013-01-30,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,4.6
2013-03-19,MDW,Chicago Midway International Airport,41.785999,-87.752403,9.4
2013-11-23,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,4.4
2013-01-16,MIA,Miami International Airport,25.79319953918457,-80.29060363769531,3.4
2013-02-06,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,1.7
2013-11-15,STL,St Louis Lambert International Airport,38.748697,-90.370003,4.0
2013-04-22,DEN,Denver International Airport,39.861698150635,-104.672996521,5.4
2013-03-29,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,7.2
2013-02-04,EGE,Eagle County Regional Airport,39.64260101,-106.9179993,1.7
2013-10-25,STL,St Louis Lambert International Airport,38.748697,-90.370003,2.4
2013-11-19,PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,6.4
2013-04-03,OMA,Eppley Airfield,41.3032,-95.894096,4.5
2013-02-20,MCI,Kansas City International Airport,39.2976,-94.713898,4.6
2013-03-15,SEA,Seattle Tacoma International Airport,47.449001,-122.308998,4.3
2013-11-08,ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,3.8
2013-04-10,BUR,Bob Hope Airport,34.197703,-118.356378,3.2
2013-12-09,HOU,William P Hobby Airport,29.64539909,-95.27890015,4.6
2013-01-20,BTV,Burlington International Airport,44.471900939899996,-73.15329742429999,7.3
2013-02-19,LGB,Long Beach Airport (Daugherty Field),33.817699,-118.152,3.8
2013-04-04,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,4.9
2013-10-22,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.5
2013-07-29,EWR,Newark Liberty International Airport,40.692501,-74.168701,3.3
2013-11-13,PWM,Portland International Jetport,43.646198,-70.309303,2.9
2013-03-01,LAS,McCarran International Airport,36.08010101,-115.1520004,2.7
2013-03-16,SRQ,Sarasota Bradenton International Airport,27.39539909362793,-82.55439758300781,2.9
2013-07-16,BHM,Birmingham-Shuttlesworth International Airport,33.56290054,-86.75350189,2.5
2013-02-18,BDL,Bradley International Airport,41.9388999939,-72.68319702149999,5.3
2013-03-18,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,3.6
2013-03-30,MCO,Orlando International Airport,28.429399490356445,-81.30899810791016,2.7
2013-10-07,SAT,San Antonio International Airport,29.533701,-98.469803,1.8
2013-12-31,DEN,Denver International Airport,39.861698150635,-104.672996521,4.3
2013-01-06,PIT,Pittsburgh International Airport,40.49150085,-80.23290253,3.3
2013-11-11,PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,4.3
2013-11-28,JAX,Jacksonville International Airport,30.49410057067871,-81.68789672851562,3.8
2013-12-13,DEN,Denver International Airport,39.861698150635,-104.672996521,2.9
2013-11-30,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,1.4
2013-03-03,SAN,San Diego International Airport,32.7336006165,-117.190002441,1.9
2013-01-12,SAN,San Diego International Airport,32.7336006165,-117.190002441,2.2
2013-04-21,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,3.8
2013-03-06,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,4.9
2013-01-24,MDW,Chicago Midway International Airport,41.785999,-87.752403,4.6
2013-11-13,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,2.9
2013-10-13,EWR,Newark Liberty International Airport,40.692501,-74.168701,5.1
2013-11-06,EWR,Newark Liberty International Airport,40.692501,-74.168701,2.3
